"PROVA X",""
"X 01‐B","X 46‐D"
"X 02‐C","X 47‐B"
"X 03‐C","X 48‐A"
"X 04‐E","X 49‐C"
"X 05‐B","X 50‐B"
"X 06‐D","X 51‐D"
"X 07‐A","X 52‐D"
"X 08‐D","X 53‐B"
"X 09‐A","X 54‐A"
"X 10‐E","X 55‐E"
"X 11‐C","X 56‐A"
"X 12‐B","X 57‐D"
"X 13‐D","X 58‐E"
"X 14‐C","X 59‐C"
"X 15‐C","X 60‐C"
"X 16‐B","X 61‐B"
"X 17‐C","X 62‐E"
"X 18‐B","X 63‐B"
"X 19‐E","X 64‐C"
"X 20‐A","X 65‐D"
"X 21‐A","X 66‐A"
"X 22‐D","X 67‐E"
"X 23‐E","X 68‐E"
"X 24‐B","X 69‐C"
"X 25‐A","X 70‐E"
"X 26‐C","X 71‐D"
"X 27‐E","X 72‐E"
"X 28‐A","X 73‐ANULADA"
"X 29‐E","X 74‐C"
"X 30‐E","X 75‐D"
"X 31‐D","X 76‐B"
"X 32‐D","X 77‐A"
"X 33‐C","X 78‐D"
"X 34‐B","X 79‐A"
"X 35‐B","X 80‐D"
"X 36‐E","X 81‐B"
"X 37‐A","X 82‐C"
"X 38‐C","X 83‐D"
"X 39‐A","X 84‐C"
"X 40‐A","X 85‐A"
"X 41‐E","X 86‐B"
"X 42‐E","X 87‐E"
"X 43‐B","X 88‐D"
"X 44‐C","X 89‐E"
"X 45‐B","X 90‐A"
