"PROVA K",""
"K 01-D","K 46-B"
"K 02-E","K 47-A"
"K 03-E","K 48-B"
"K 04-B","K 49-C"
"K 05-B","K 50-E"
"K 06-A","K 51-D"
"K 07-A","K 52-C"
"K 08-C","K 53-D"
"K 09-E","K 54-E"
"K 10-D","K 55-A"
"K 11-C","K 56-B"
"K 12-C","K 57-D"
"K 13-A","K 58-A"
"K 14-D","K 59-E"
"K 15-D","K 60-C"
"K 16-C","K 61-A"
"K 17-E","K 62-D"
"K 18-C","K 63-C"
"K 19-D","K 64-E"
"K 20-B","K 65-A"
"K 21-B","K 66-B"
"K 22-A","K 67-D"
"K 23-E","K 68-C"
"K 24-D","K 69-E"
"K 25-A","K 70-B"
"K 26-D","K 71-E"
"K 27-C","K 72-A"
"K 28-B","K 73-B"
"K 29-E","K 74-E"
"K 30-C","K 75-A"
"K 31-E","K 76-C"
"K 32-B","K 77-E"
"K 33-A","K 78-E"
"K 34-A","K 79-A"
"K 35-A","K 80-E"
"K 36-A","K 81-D"
"K 37-B","K 82-C"
"K 38-D","K 83-D"
"K 39-B","K 84-B"
"K 40-D","K 85-D"
"K 41-D","K 86-C"
"K 42-E","K 87-D"
"K 43-B","K 88-A"
"K 44-C","K 89-B"
"K 45-A","K 90-C"
