"PROVA V",""
"01‐B","46‐A"
"02‐E","47‐A"
"03‐B","48‐A"
"04‐A","49‐D"
"05‐C","50‐E"
"06‐E","51‐B"
"07‐C","52‐D"
"08‐B","53‐C"
"09‐D","54‐C"
"10‐A","55‐E"
"11‐C","56‐B"
"12‐E","57‐E"
"13‐D","58‐D"
"14‐D","59‐B"
"15‐B","60‐C"
"16‐C","61‐C"
"17‐E","62‐D"
"18‐A","63‐E"
"19‐B","64‐D"
"20‐C","65‐D"
"21‐C","66‐E"
"22‐A","67‐A"
"23‐B","68‐E"
"24‐C","69‐D"
"25‐A","70‐D"
"26‐D","71‐A"
"27‐E","72‐C"
"28‐E","73‐C"
"29‐B","74‐C"
"30‐A","75‐B"
"31‐C","76‐A"
"32‐E","77‐E"
"33‐B","78‐B"
"34‐D","79‐D"
"35‐A","80‐D"
"36‐B","81‐B"
"37‐D","82‐D"
"38‐E","83‐E"
"39‐C","84‐E"
"40‐A","85‐A"
"41‐D","86‐E"
"42‐E","87‐A"
"43‐E","88‐B"
"44‐C","89‐E"
"45‐B","90‐D"
