"PROVA K",""
"K 01-A","K 46-A"
"K 02-D","K 47-E"
"K 03-C","K 48-D"
"K 04-A","K 49-B"
"K 05-C","K 50-C"
"K 06-B","K 51-E"
"K 07-E","K 52-D"
"K 08-B","K 53-C"
"K 09-E","K 54-B"
"K 10-D","K 55-A"
"K 11-B","K 56-A"
"K 12-B","K 57-C"
"K 13-D","K 58-A"
"K 14-A","K 59-E"
"K 15-E","K 60-B"
"K 16-B","K 61-D"
"K 17-B","K 62-E"
"K 18-E","K 63-C"
"K 19-A","K 64-A"
"K 20-C","K 65-B"
"K 21-B","K 66-D"
"K 22-A","K 67-A"
"K 23-D","K 68-B"
"K 24-E","K 69-E"
"K 25-B","K 70-E"
"K 26-A","K 71-C"
"K 27-D","K 72-D"
"K 28-C","K 73-E"
"K 29-B","K 74-D"
"K 30-A","K 75-B"
"K 31-B","K 76-A"
"K 32-A","K 77-E"
"K 33-E","K 78-D"
"K 34-C","K 79-C"
"K 35-E","K 80-E"
"K 36-D","K 81-C"
"K 37-E","K 82-B"
"K 38-C","K 83-A"
"K 39-B","K 84-A"
"K 40-B","K 85-B"
"K 41-A","K 86-C"
"K 42-D","K 87-D"
"K 43-D","K 88-A"
"K 44-E","K 89-B"
"K 45-A","K 90-D"
