"PROVA K",""
"K 01-B","K 46-A"
"K 02-D","K 47-C"
"K 03-C","K 48-B"
"K 04-B","K 49-D"
"K 05-E","K 50-C"
"K 06-A","K 51-A"
"K 07-E","K 52-D"
"K 08-C","K 53-B"
"K 09-D","K 54-B"
"K 10-C","K 55-C"
"K 11-B","K 56-A"
"K 12-D","K 57-E"
"K 13-A","K 58-C"
"K 14-D","K 59-E"
"K 15-A","K 60-A"
"K 16-E","K 61-D"
"K 17-E","K 62-E"
"K 18-C","K 63-A"
"K 19-A","K 64-C"
"K 20-D","K 65-B"
"K 21-E","K 66-C"
"K 22-C","K 67-B"
"K 23-B","K 68-D"
"K 24-C","K 69-E"
"K 25-B","K 70-A"
"K 26-E","K 71-B"
"K 27-C","K 72-C"
"K 28-A","K 73-E"
"K 29-B","K 74-A"
"K 30-E","K 75-D"
"K 31-B","K 76-C"
"K 32-D","K 77-A"
"K 33-A","K 78-E"
"K 34-C","K 79-D"
"K 35-D","K 80-D"
"K 36-C","K 81-C"
"K 37-E","K 82-B"
"K 38-B","K 83-D"
"K 39-D","K 84-B"
"K 40-A","K 85-E"
"K 41-D","K 86-A"
"K 42-E","K 87-C"
"K 43-A","K 88-A"
"K 44-E","K 89-E"
"K 45-B","K 90-D"
